"23"
"23"
"20"
"20"
"20"
"19"
"19"
"18"
"18"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"16"
"16"
"16"
"16"
"16"
"16"
"15"
"15"
"15"
"15"
"15"
"15"
"13"
"13"
"12"
"12"
"12"
"11"
"11"
"11"
"11"
"11"
"10"
"10"
"10"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"8"
"7"
"7"
"7"
"6"
"5"
"5"
"5"
"4"
"4"
"4"
"4"
"4"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"2"
"2"
"2"
"2"
"2"
"1"
"1"
"1"
"1"
"0"
"7"
"8"
"5"
"15"
"4"
"17"
"6"
"8"
"24"
"19"
"15"
"9"
"9"
"14"
"16"
"10"
"5"
"11"
"9"
"18"
"14"
"12"
"12"
"12"
"17"
"4"
"4"
"8"
"6"
"5"
"10"
"17"
"8"
"3"
"9"
"7"
"10"
"4"
"5"
"4"
"19"
"4"
"12"
"5"
"11"
"5"
"9"
"7"
"9"
"20"
"15"
"17"
"4"
"9"
"14"
"9"
"10"
"2"
"15"
"1"
"0"
"0"
"1"
"2"
"9"
"5"
"1"
"12"
"8"
"14"
"15"
"7"
"10"
"4"
"10"
"2"
"3"
"1"
"9"
"10"
"13"
"16"
"15"
"4"
"4"
"5"
"8"
"4"
"10"
"12"
"5"
"13"
"8"
"13"
"13"
"8"
"17"
"11"
"11"
"16"
"3"
"6"
"19"
"11"
"7"
"6"
"18"
"12"
"7"
"12"
"13"
"11"
"12"
"7"
"9"
"2"
"10"
"11"
"18"
"29"
"28"
"23"
"22"
"22"
"19"
"18"
"18"
"17"
"16"
"16"
"15"
"15"
"15"
"14"
"14"
"14"
"14"
"14"
"13"
"12"
"11"
"11"
"11"
"11"
"10"
"10"
"10"
"10"
"10"
"10"
"9"
"8"
"8"
"8"
"7"
"7"
"7"
"6"
"5"
"5"
"5"
"4"
"4"
"4"
"4"
"4"
"3"
"3"
"3"
"3"
"3"
"3"
"2"
"1"
"1"
"1"
"1"
"1"
"1"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"10"
"9"
"2"
"4"
"1"
"0"
"10"
"2"
"18"
"16"
"17"
"14"
"11"
"5"
"8"
"2"
"19"
"2"
"11"
"10"
"21"
"14"
"17"
"12"
"19"
"16"
"9"
"18"
"5"
"7"
"18"
"6"
